2097152,87.864445,1521.172657,0.01,2.99,43522.0,1.0,6421.2786885245905,227.55311475409835,0.8785245901639344,60
4194304,151.759483,1354.449089,0.0,2.86,38752.0,1.0,5717.508196721312,227.54983606557377,1.0257377049180327,60
8388608,197.996678,1079.147185,0.02,2.95,30875.0,1.0,4049.1803278688526,255.99967213114752,1.0581967213114756,60
16777216,113.072656,1071.808586,0.03,3.06,30665.0,1.0,4021.27262295082,256.0,1.0385245901639344,60
33554432,223.222728,490.414319,0.0,2.82,14031.0,1.0,2069.819508196721,227.54704918032792,1.8665573770491803,60
67108864,214.091314,319.757654,0.0,1.77,9149.0,1.0,1199.8688524590164,256.0,0,60
134217728,236.501409,222.400552,0.0,1.3,6363.0,1.0,834.5245901639345,256.0,0,60
268435456,231.754053,227.585516,0.0,1.27,6512.0,1.0,854.0327868852459,256.0,0,60
536870912,245.103853,243.016028,0.0,1.4,6955.0,1.0,911.9724590163935,255.99983606557376,0,60
1073741824,229.498135,223.802691,0.01,1.27,6404.0,1.0,839.8688524590164,256.0,0,60

