32768,2.454104,323.593602,0.12,2.71,592518.0,1.0,9713.409836065573,32.0,0,60
65536,3.114044,321.600351,0.12,2.64,588868.0,1.0,9653.573770491803,32.0,0,60
131072,9.03547,313.17247,0.12,2.81,573436.0,1.0,9400.590163934427,32.0,0,60
262144,22.668316,336.635246,0.1,2.79,616398.0,1.0,10104.88524590164,32.0,0,60
524288,47.794031,311.8229,0.14,2.61,570965.0,1.0,9360.081967213115,32.0,0.10081967213114752,60
1048576,101.256191,316.515714,0.13,2.85,579558.0,1.0,9500.95081967213,32.0,0.10180327868852455,60
2097152,85.297078,296.316695,0.17,2.2,542573.0,1.0,8894.639344262296,32.0,0.10885245901639347,60
4194304,127.018371,253.252951,0.09,2.22,463745.0,1.0,7602.377049180328,32.0,0.14065573770491802,60
8388608,66.902093,206.892101,0.07,1.8,378833.0,1.0,6209.379672131148,32.0,0.1581967213114754,60
16777216,184.50659,197.391384,0.07,1.73,361435.0,1.0,5925.163934426229,32.0,0.16327868852459018,60
33554432,200.403304,197.770814,0.1,1.83,362130.0,1.0,5936.55737704918,32.0,0.16262295081967215,60
67108864,176.268901,173.348405,0.03,1.63,317411.0,1.0,5203.459016393443,32.0,0,60
134217728,195.368055,185.934254,0.07,1.66,340481.0,1.0,5581.6557377049185,32.0,0,60
268435456,188.46151,189.643873,0.07,1.74,347249.0,1.0,5692.606557377049,32.0,0,60
536870912,181.109879,190.39892,0.04,1.85,348631.0,1.0,5715.262295081967,32.0,0,60
1073741824,195.631285,199.336912,0.08,1.73,364997.0,1.0,5983.55737704918,32.0,0,60

