524288,55.777242,769.069979,0.1,2.91,88014.0,1.0,2885.7049180327867,256.0,0.5004918032786885,60
1048576,57.850758,778.749177,0.07,2.76,89121.0,1.0,2922.0,256.0,0.4991803278688525,60
2097152,41.335397,765.156635,0.02,2.34,87566.0,1.0,2871.0163934426228,256.0,0.5116393442622951,60
4194304,138.945996,420.184484,0.02,1.67,48087.0,1.0,1576.622950819672,256.0,1.6359016393442627,60
8388608,142.681326,384.418023,0.02,1.55,43994.0,1.0,1442.4262295081967,256.0,1.503770491803279,60
16777216,172.115911,271.908721,0.02,1.02,31118.0,1.0,1020.2622950819672,255.99918032786886,1.7427868852459016,60
33554432,65.748756,201.476691,0.03,0.82,23058.0,1.0,756.0,256.0,2.0034426229508195,60
67108864,178.243226,173.826117,0.0,0.84,19893.0,1.0,652.2295081967213,256.0,0,60
134217728,192.272102,187.122185,0.03,0.8,21415.0,1.0,702.1311475409836,256.0,0,60
268435456,196.410534,190.281426,0.0,0.83,21776.0,1.0,713.9672131147541,256.0,0,60
536870912,193.764507,186.840161,0.02,0.85,21383.0,1.0,701.0819672131148,256.0,0,60
1073741824,193.477281,196.680809,0.0,0.79,22509.0,1.0,738.0,256.0,0,60

