65536,3.535941,478.520942,0.09,2.31,438100.0,1.0,7181.9672131147545,64.0,0,60
131072,6.351257,506.906675,0.12,2.44,464087.0,1.0,7607.983606557377,64.0,0,60
262144,25.332862,496.793622,0.09,2.41,454829.0,1.0,7456.213114754099,64.0,0,60
524288,37.914316,501.79914,0.09,2.57,459411.0,1.0,7531.327868852459,64.0,0.12754098360655738,60
1048576,46.786241,494.183581,0.09,2.41,452439.0,1.0,7417.0327868852455,64.0,0.13065573770491803,60
2097152,45.673883,455.828632,0.07,2.21,417324.0,1.0,6841.377049180328,64.0,0.1413114754098361,60
4194304,147.630692,242.330079,0.11,2.64,221860.0,1.0,3637.0491803278687,64.0,0.312295081967213,60
8388608,99.854668,224.447954,0.11,3.1,205489.0,1.0,3368.6721311475408,64.0,0.2998360655737704,60
16777216,179.559217,199.107145,0.16,3.17,182289.0,1.0,2988.344262295082,64.0,0.3170491803278688,60
33554432,200.286786,197.064295,0.16,3.22,180418.0,1.0,2957.6721311475408,64.0,0.32065573770491795,60
67108864,170.496271,175.161752,0.14,2.72,160366.0,1.0,2628.9508196721313,64.0,0,60
134217728,192.83855,187.5878,0.11,2.83,171742.0,1.0,2815.44262295082,64.0,0,60
268435456,198.707842,190.497596,0.17,3.05,174406.0,1.0,2859.1147540983607,64.0,0,60
536870912,196.434824,187.339763,0.12,3.09,171515.0,1.0,2811.72131147541,64.0,0,60
1073741824,195.907555,196.317936,0.14,3.11,179735.0,1.0,2946.4754098360654,64.0,0,60

