8192,0.298167,45.536307,0.07,1.24,333518.0,1.0,5467.508196721312,8.0,98.3672131147541,60
16384,0.360176,47.562327,0.08,1.41,348554.0,1.0,5714.0,8.0,98.41967213114755,60
32768,0.164674,46.215948,0.06,1.36,338607.0,1.0,5550.934426229508,8.0,98.40000000000002,60
65536,0.319981,45.715657,0.11,1.27,334896.0,1.0,5490.098360655737,8.0,98.38688524590165,60
131072,0.311575,44.676571,0.06,1.38,327229.0,1.0,5364.4098360655735,8.0,98.36721311475411,60
262144,0.279144,44.340362,0.06,1.39,324781.0,1.0,5324.2786885245905,8.0,98.37377049180327,60
524288,0.741858,41.350738,0.03,1.32,302941.0,1.0,4966.245901639344,8.0,98.39344262295083,60
1048576,6.065643,41.410914,0.05,1.15,303303.0,1.0,4972.180327868852,8.0,98.36721311475408,60
2097152,11.401412,41.149608,0.07,1.29,301389.0,1.0,4940.803278688524,8.0,98.28196721311475,60
4194304,7.439511,37.527123,0.06,1.1,274857.0,1.0,4505.852459016393,8.0,98.3672131147541,60
8388608,0.651256,33.447499,0.04,1.09,244977.0,1.0,4016.0163934426228,8.0,98.3672131147541,60
16777216,1.286042,14.540299,0.03,0.5,106505.0,1.0,1745.983606557377,8.0,98.37377049180328,60
33554432,0.786996,0.835686,0.0,0.09,6123.0,1.0,100.37704918032787,8.0,98.40655737704918,60
67108864,0.786996,0.835686,0.0,0.09,6123.0,1.0,100.37704918032787,8.0,98.40655737704918,60
134217728,0.786996,0.835686,0.0,0.09,6123.0,1.0,100.37704918032787,8.0,98.40655737704918,60
268435456,0.786996,0.835686,0.0,0.09,6123.0,1.0,100.37704918032787,8.0,98.40655737704918,60
536870912,0.786996,0.835686,0.0,0.09,6123.0,1.0,100.37704918032787,8.0,98.40655737704918,60
1073741824,0.786996,0.835686,0.0,0.09,6123.0,1.0,100.37704918032787,8.0,98.40655737704918,60
