262144,10.19481,723.820245,0.13,4.33,165670.0,1.0,2715.901639344262,256.0,98.36721311475411,60
524288,2.121588,716.283294,0.19,4.3,163945.0,1.0,2687.622950819672,256.0,98.36721311475411,60
1048576,28.242802,717.331364,0.11,4.38,164185.0,1.0,2691.55737704918,256.0,98.3672131147541,60
2097152,55.654199,706.685352,0.07,4.26,161748.0,1.0,2651.6065573770493,256.0,98.3672131147541,60
4194304,46.667847,713.875869,0.14,4.21,163394.0,1.0,2678.590163934426,256.0,98.3672131147541,60
8388608,41.072889,692.425074,0.13,4.08,158484.0,1.0,2597.7652459016394,256.0,98.35819672131147,60
16777216,39.792997,651.763242,0.09,3.94,149177.0,1.0,2445.5245901639346,256.0,98.36721311475411,60
33554432,37.575147,418.647494,0.07,2.57,95821.0,1.0,1570.8360655737704,256.0,98.3672131147541,60
67108864,28.760896,38.487021,0.0,0.31,8809.0,1.0,144.40983606557376,256.0,98.36721311475411,60
134217728,35.20184,38.429614,0.0,0.31,8796.0,1.0,144.19672131147541,256.0,98.36721311475411,60
268435456,33.933848,37.930703,0.0,0.3,8682.0,1.0,142.327868852459,256.0,98.38688524590162,60
536870912,34.30323,36.478029,0.0,0.3,8350.0,1.0,136.88524590163934,256.0,98.37377049180328,60
1073741824,36.880835,37.297322,0.0,0.31,8537.0,1.0,139.9260655737705,256.0,98.35754098360657,60
