65536,5.317932,511.435616,0.15,2.45,468234.0,1.0,7675.9672131147545,64.0,98.3672131147541,60
131072,1.486154,457.547864,0.13,2.26,418898.0,1.0,6867.180327868852,64.0,98.36721311475411,60
262144,7.729959,494.216795,0.08,2.51,452469.0,1.0,7417.524590163935,64.0,98.3672131147541,60
524288,14.552681,479.860397,0.11,2.31,439326.0,1.0,7202.065573770492,64.0,98.3672131147541,60
1048576,26.642562,491.443448,0.08,2.52,449930.0,1.0,7375.901639344263,64.0,98.3672131147541,60
2097152,16.947357,475.853921,0.06,2.34,435658.0,1.0,7141.934426229508,64.0,98.36721311475411,60
4194304,11.422427,456.739579,0.11,2.27,418158.0,1.0,6855.049180327869,64.0,98.36721311475411,60
8388608,13.087257,417.951906,0.05,2.26,382647.0,1.0,6272.901639344263,64.0,98.3672131147541,60
16777216,12.460788,350.375823,0.11,1.82,320779.0,1.0,5258.672131147541,64.0,98.3672131147541,60
33554432,10.085299,12.65213,0.0,0.23,11585.0,1.0,189.91803278688525,64.0,98.38032786885246,60
67108864,9.838409,10.632054,0.0,0.16,9734.0,1.0,159.5473770491803,64.0,98.35098360655738,60
134217728,10.531005,10.880254,0.0,0.16,9962.0,1.0,163.31147540983608,64.0,98.37377049180328,60
268435456,11.051809,11.190071,0.0,0.17,10245.0,1.0,167.95081967213116,64.0,98.37377049180326,60
536870912,10.641856,10.668271,0.0,0.16,9768.0,1.0,160.13114754098362,64.0,98.37377049180327,60
1073741824,10.641856,10.668271,0.0,0.16,9768.0,1.0,160.13114754098362,64.0,98.37377049180327,60
