524288,2.053033,757.290023,0.06,2.72,86665.0,1.0,2841.4754098360654,256.0,98.3672131147541,60
1048576,72.162557,755.474838,0.03,2.62,86458.0,1.0,2834.688524590164,256.0,98.3672131147541,60
2097152,51.685385,753.273128,0.11,2.81,86206.0,1.0,2826.4262295081967,256.0,98.3672131147541,60
4194304,57.448752,751.603837,0.06,2.73,86015.0,1.0,2820.1639344262294,256.0,98.3672131147541,60
8388608,67.077819,702.569218,0.06,2.7,80403.0,1.0,2636.1639344262294,256.0013114754098,98.3672131147541,60
16777216,68.402195,640.238418,0.09,2.43,73270.0,1.0,2402.2950819672133,256.0,98.3672131147541,60
33554432,53.511882,530.01496,0.03,2.02,60656.0,1.0,1988.72131147541,256.0,98.3672131147541,60
67108864,66.029747,67.601896,0.0,0.48,7737.0,1.0,253.672131147541,255.99983606557376,98.38032786885246,60
134217728,65.585202,63.558582,0.01,0.42,7274.0,1.0,238.49180327868854,256.0,98.37377049180327,60
268435456,63.102143,64.604097,0.01,0.38,7394.0,1.0,242.4262295081967,256.0,98.3737704918033,60
536870912,64.166419,63.857711,0.0,0.39,7308.0,1.0,239.60655737704917,256.0,98.36721311475412,60
1073741824,64.760057,64.025902,0.0,0.4,7328.0,1.0,240.2204918032787,256.0,98.35754098360655,60
