2097152,9.810175,1225.292917,0.02,2.86,35056.0,1.0,4597.508196721312,256.0,98.3672131147541,60
4194304,129.694334,1088.736431,0.01,2.83,31149.0,1.0,4085.1147540983607,255.9998360655738,98.3672131147541,60
8388608,153.237061,1171.639543,0.01,2.87,33521.0,1.0,4396.196721311476,256.0001639344262,98.3672131147541,60
16777216,152.491061,1128.532653,0.03,2.92,32288.0,1.0,4234.491803278688,256.0,98.3672131147541,60
33554432,120.23112,836.251593,0.01,3.18,23929.0,1.0,3138.2295081967213,256.0,98.38032786885246,60
67108864,167.308556,633.40947,0.0,2.58,18122.0,1.0,2376.655737704918,256.0,98.36721311475411,60
134217728,171.169944,172.577402,0.0,1.0,4938.0,1.0,647.6065573770492,256.0,98.37377049180328,60
268435456,171.291121,166.847991,0.0,0.93,4774.0,1.0,625.989344262295,256.0,98.35754098360655,60
536870912,163.387277,168.928681,0.0,0.95,4834.0,1.0,633.9672131147541,256.0,98.38032786885246,60
1073741824,154.425434,166.020578,0.0,0.92,4750.0,1.0,622.9508196721312,256.0,98.3672131147541,60
